Track,mi,menv,z,y,yc,mass,radius,age,teff,logg,luminosity,chisq,total_merit,fa,f8,f15,f18,f22,f27,f28,f31,f34,f37
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.004_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.004,0.005,0.2565,0.35,0.482607,0.262972,6791631055.439919,24.673434,5.281663,23.026088,8.015,17.442499,4284.852955654976,335.98496078812906,1148.3024104342899,427.0304551275081,216.1376183237016,1063.5767947063748,3672.00103053291,4421.891277712036,5764.899008682132,9089.401997391615
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.004_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.004,0.005,0.2565,0.3,0.482607,0.269082,6798191055.439919,24.623147,5.261712,23.912621,7.552,21.584352,14517.12948590717,9383.296976827005,7573.38129870667,477.6749514750229,264.84487741298426,22.685446471847,443.0339657114738,1336.7323476425015,279.2252630567674,12290.418797986255
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.004_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.004,0.005,0.2565,0.45,0.482607,0.250301,6777711055.439919,24.835809,5.324558,21.415101,10.83,24.859239,11308.859206228404,5174.8835767914725,10566.245702286058,10726.45709223718,14705.69103437081,1978.1020781983987,3671.408207293365,3415.64860717599,24.312111550903733,226.568764747667
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.004_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.004,0.005,0.2565,0.4,0.482607,0.256681,6784751055.439919,24.746192,5.302694,22.197514,9.105,19.843584,3.8906360531833206,5848.2185911405695,793.6529981700683,1334.334805300642,4372.485260436928,7080.529190017838,11910.297915586598,2215.941452128074,2332.887021290333,3484.5442003832927
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.004_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.004,0.005,0.2565,0.55,0.482607,0.238156,6764451055.439919,25.038843,5.367759,20.029179,15.904,18.989645,7214.232635177294,11643.915835995671,19.30110350755972,390.0524349078319,28.161698485472595,459.6907355713491,1488.5227184040343,3864.686336477654,6365.9581602009575,4586.1385133582
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.004_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.004,0.005,0.2565,0.5,0.482607,0.244173,6771091055.439919,24.932256,5.346089,20.697729,13.06,13.557886,1572.4541900592687,0.0018113766878148573,35.17438581556773,2869.4523961227915,4457.99367592743,6995.021132062987,372.49631632861315,1.7612131251373506,1337.1731596194418,740.0984436019718
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.004_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.004,0.005,0.2565,0.65,0.482607,0.226615,6750911055.439919,25.286919,5.410907,18.86435,23.729,26.887464,10862.884065998149,13628.272380044826,8129.991697309805,6484.179288213825,4519.062944351059,5910.691716747757,7746.614269454096,4127.460752633818,8370.695847646144,2513.721529538832
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.004_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.004,0.005,0.2565,0.6,0.482607,0.232357,6757831055.439919,25.155009,5.389172,19.421875,19.383,24.643409,1766.0836311562666,395.7938567456944,5550.506968996372,10262.015083714476,6840.16822935712,1998.9689067935128,9448.467135039398,15814.37086007562,678.2805336343971,7975.10362122599
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.004_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.004,0.005,0.2565,0.75,0.482607,0.215366,6737251055.439919,25.587309,5.45513,17.862155,35.129,25.63552,1151.351956213126,1329.0111614130685,2712.7339471755963,10420.896775800284,12780.526410581717,10798.160752651935,6421.524766517534,12208.031413628927,2778.035267432997,5117.71645777852
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.004_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.004,0.005,0.2565,0.7,0.482607,0.22094,6744031055.439919,25.429837,5.432934,18.340271,28.918,8.346263,0.33591444492907924,2096.4064644467603,463.9567786992584,676.2960594797624,2849.0590354111173,5.858519251177143,95.15773961763075,173.29456808415955,522.0726272069562,83.57312378495298
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.004_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.004,0.005,0.2565,0.85,0.482607,0.204566,6725331055.439919,25.920923,5.499816,16.972699,50.173,21.804059,4033.6546258917933,1273.1357926006567,8400.563284866179,7040.650792934183,6264.989178261722,6949.994404462344,2578.201120765993,0.20799987783931362,2529.4451988384885,8470.858216152817
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.004_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.004,0.005,0.2565,0.8,0.482607,0.209745,6730651055.439919,25.76275,5.478099,17.411439,42.641,21.779671,2184.1700638013967,7261.243651155951,4803.577563703671,360.6449431219091,44.19168159013883,8.417475716354732,424.22503531947376,4449.253016153805,13243.725729549587,14655.955600040137
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.004_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.004,0.005,0.2565,0.9,0.482607,0.199627,6720751055.439919,26.082471,5.521043,16.569811,58.411,25.084112,5020.691581049572,5929.427125755864,1006.4482545774159,98.762282589344,11518.270236361472,19366.205999088295,7771.746440400769,2464.4987426416656,19.1557988949124,9726.058575441237
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.005_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.005,0.005,0.2565,0.15,0.483607,0.305143,6818687195.022512,23.888548,5.153375,27.242567,6.181,23.242421,745.1142115838064,8607.689379722564,7066.286079712625,8659.65735536187,5955.436127433919,4005.2792542556585,988.6284179833915,15.512481192952295,7558.7547217678375,10418.653498631635
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.005_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.005,0.005,0.2565,0.1,0.483607,0.30748,6825987195.022512,24.080889,5.146749,28.563096,7.679,22.735488,17499.533529785112,6547.375949505304,6253.6142596780655,2681.10400275339,135.5428921148366,441.6760401706924,1164.8664281345796,4303.7658004908135,26.961817334963104,12635.800998987266
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.005_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.005,0.005,0.2565,0.25,0.483607,0.293894,6804387195.022512,23.826379,5.186001,25.008935,3.706,23.877911,2035.9353163465403,9278.744876230337,15304.074697373955,14075.293449061992,6843.2320950879075,1437.4477556018371,223.27370267320111,3.248137032341695,7701.882608352884,112.33036595355719
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.005_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.005,0.005,0.2565,0.2,0.483607,0.300265,6811687195.022512,23.822488,5.167373,26.087942,4.931,25.6964,0.8943257946079489,4725.968889780363,10479.71987493773,19593.974196102048,9617.752783035483,6424.8797833579,2646.915366410723,39.577168343416865,5950.49688809853,6550.319999527354
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.005_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.005,0.005,0.2565,0.35,0.483607,0.280364,6791327195.022512,23.925355,5.226938,23.139799,1.978,20.428122,12320.80639710853,1829.781880426459,3393.8784823587966,1845.2971393879395,201.16390313051258,106.0076168103986,2555.3848032443852,2761.6762256102525,7978.168127804423,8738.650810043757
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.005_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.005,0.005,0.2565,0.3,0.483607,0.287189,6797847195.022512,23.863395,5.206047,24.029578,2.691,22.876856,8352.839118771426,14866.666015006038,12168.038447771874,1381.3156699719725,1787.4668386644594,609.1859696795772,132.46771651613798,444.9146542658212,65.15629994578842,12527.001932216908
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.005_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.005,0.005,0.2565,0.45,0.483607,0.266301,6777467195.022512,24.108564,5.271636,21.523522,1.769,21.109985,5407.398614380266,3082.469093178743,5769.880928013907,7310.922732734776,9077.124165257585,2744.11765420435,5865.700920809044,4676.059345592313,487.4146466672708,142.05699973101474
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.005_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.005,0.005,0.2565,0.4,0.483607,0.273352,6784467195.022512,24.009152,5.248936,22.306705,1.641,16.880928,1074.9327216690306,2563.644836820252,4.173132906913085,257.236895527436,1410.1308726181603,3712.4412695310566,9922.678535480674,2209.3057078112115,4154.4349045127265,3187.5948232180126
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.005_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.005,0.005,0.2565,0.55,0.483607,0.252868,6764227195.022512,24.329817,5.316594,20.129166,3.536,15.456866,3907.7080168505195,5081.198748182839,1730.075407065181,72.74223282555803,87.83592696006201,2089.6130773846294,166.06507034358876,2431.3830037021794,3619.6712995305224,4705.177252073545
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.005_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.005,0.005,0.2565,0.5,0.483607,0.259511,6770867195.022512,24.21433,5.294069,20.801042,2.38,18.420518,3794.6453417459566,1422.0595303161772,66.43659005563126,6214.648715101394,6922.421066478569,12118.253633960283,1981.7339204589446,171.6058911318519,325.38397880220106,914.3602714336484
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.005_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.005,0.005,0.2565,0.65,0.483607,0.240221,6750747195.022512,24.591382,5.361161,18.959871,7.699,29.890146,4061.5952344108673,9007.087600790914,13465.387555469199,14073.532294386225,2865.327404572845,7980.629473857965,11681.182750005264,8449.624113026375,13130.45894966805,4627.258981364383
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.005_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.005,0.005,0.2565,0.6,0.483607,0.246504,6757647195.022512,24.453152,5.338733,19.519606,5.257,23.398869,6629.647047103625,1844.8834025416747,1317.1964384880278,5187.784996686221,4738.5980956089925,507.16026971780195,4950.511567012676,12197.672271131247,5226.783826532496,12150.470538805805
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.005_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.005,0.005,0.2565,0.75,0.483607,0.227977,6737147195.022512,24.901818,5.4066,17.955122,14.953,25.647195,3579.4754712561626,6704.37959265366,6688.038218401571,9777.36689237745,14843.988002219885,9719.954781242952,4062.612034224667,6193.585112453279,933.2115770530439,3275.2516024415604
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.005_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.005,0.005,0.2565,0.7,0.483607,0.234047,6743907195.022512,24.73962,5.383774,18.435814,10.88,6.6599,319.2045849828637,271.30342592383107,8.303772610929244,105.08647307642954,617.0285500395055,59.83342624999747,695.9280215712314,248.77172147990458,2068.974938535571,40.99243547186326
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.005_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.005,0.005,0.2565,0.85,0.483607,0.216292,6725287195.022512,25.241917,5.452301,17.062891,25.543,21.006058,47.54022387236552,292.63625094273124,14976.64790334898,7871.436158479754,1472.795445844341,2217.1184624244174,4243.36872691601,464.3045698400408,2254.4863341746122,10285.111451082692
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.005_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.005,0.005,0.2565,0.8,0.483607,0.221878,6730567195.022512,25.080905,5.430154,17.501821,20.131,23.904036,9599.696336433512,8682.99176391649,1518.0346722190777,6.365944524956862,778.2976737255971,1445.0925816554363,212.71854533313558,7743.7740609507,12560.80257479013,14592.52107906433
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.005_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.005,0.005,0.2565,0.9,0.483607,0.210971,6720727195.022512,25.405617,5.473936,16.658938,31.643,26.551047,8627.222231324997,7631.362928341695,7804.047808065077,2431.8500518983906,7933.708918958086,11283.770108828443,13053.682813887857,1476.8350149301966,84.9431224516918,10168.388472250726
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.006,0.005,0.2565,0.15,0.484607,0.324585,6818319791.049537,23.188321,5.100622,27.366306,12.4,23.019474,43.44217244061481,2955.240509203093,4340.744870698179,11878.593652911924,10139.770769886003,6418.775616492177,1758.9378109805282,392.57971216857584,7044.354383080978,8017.181045800327
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.006,0.005,0.2565,0.1,0.484607,0.327169,6825279791.049537,23.364587,5.093734,28.658904,12.107,23.54414,11844.6059842545,11870.599407342843,8979.185509284898,4750.531250292158,857.1444746876341,45.02649581839968,701.9698048971757,2780.7615830223417,444.4143677820367,13158.413502073057
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.006,0.005,0.2565,0.25,0.484607,0.311896,6804019791.049537,23.154098,5.13526,25.119619,9.268,23.500462,89.57432967709768,3484.3139204917243,10815.893354611808,19140.582293700747,10218.525099754781,3168.6498004207947,575.347968636208,143.24853549092398,7564.579870006643,26.456891236921518
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.006,0.005,0.2565,0.2,0.484607,0.319014,6811299791.049537,23.136921,5.115658,26.201454,11.244,25.140205,1064.7758851591773,887.1517590093273,6549.68496605672,15178.43229310895,14911.330126748504,9656.214358335043,3821.1171999665044,476.598598312947,5718.103943834512,4939.58318415514
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.006,0.005,0.2565,0.35,0.484607,0.29694,6791039791.049537,23.27505,5.177942,23.247777,5.147,23.567887,14913.840283627012,5913.695382929385,6610.24515735803,3613.0117600749504,1407.6902998923613,116.97989469419139,1627.3965574329477,1791.388329895174,10779.02808021094,8771.255043018886
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.006,0.005,0.2565,0.3,0.484607,0.304458,6797519791.049537,23.20262,5.156226,24.137031,7.169,21.774704,2946.2575768821202,9411.179265831039,15862.645648380765,43.237684082147,4476.737893632288,1997.0214288520333,4.168796815238872,78.74536330315944,37.985803223032505,12555.795327278835
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.006,0.005,0.2565,0.45,0.484607,0.281489,6777219791.049537,23.476652,5.224357,21.624667,1.797,19.054865,1986.6930881861997,2826.1377002310887,2496.3561154319837,5077.499559292112,5502.11480356667,1593.8631746089115,8780.512405392737,6328.763797084017,1577.4925437483084,139.35581893103998
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.006,0.005,0.2565,0.4,0.484607,0.289223,6784199791.049537,23.368242,5.200813,22.410543,3.301,16.393718,4196.984857777526,299.86378847982263,495.62795085876564,0.5068137956564823,236.13931633084744,1570.422556689573,7966.223971361559,2409.2405156572154,6542.5662763668915,3157.822101421563
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.006,0.005,0.2565,0.55,0.484607,0.266859,6764059791.049537,23.712704,5.270715,20.228808,0.252,14.338493,859.152745477794,1160.3062966225862,5280.442338359751,1305.713810695991,493.77552056757145,4133.633717936429,100.8529395511341,1168.7072730939713,1665.0843032536034,4391.569520821465
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.006,0.005,0.2565,0.5,0.484607,0.274085,6770659791.049537,23.590176,5.247509,20.901467,0.778,23.849195,8321.020484802968,5542.374803217174,135.27312898422446,10730.611947652838,9238.344511970821,16895.53128240679,4452.506877512837,673.2866290856385,0.12173108101054785,889.3372994842427
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.006,0.005,0.2565,0.65,0.484607,0.253119,6750619791.049537,23.986241,5.31663,19.053722,0.896,30.839034,697.4330986366015,4615.806916612275,8907.834798478649,15826.704751898586,2646.667312628696,9534.256043434907,14786.8282261998,13158.272251736775,17397.403641515233,7533.391923681997
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.006,0.005,0.2565,0.6,0.484607,0.259899,6757459791.049537,23.843005,5.29367,19.612609,0.269,25.105218,13938.641332751477,4715.159718618398,51.8157314728586,2088.236637962915,3298.1659969139055,53.653400211940394,2344.4088202166613,8807.254341593076,10823.127357085104,16906.731328119837
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.006,0.005,0.2565,0.75,0.484607,0.239917,6737079791.049537,24.305047,5.363158,18.046325,4.283,25.44081,9652.151987958467,15060.322468226184,10267.44469101157,5229.80888328243,8781.56391044326,7591.492990948015,3427.60809071021,2751.59381963376,152.82890059487187,1808.6636587878309
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.006,0.005,0.2565,0.7,0.484607,0.246424,6743779791.049537,24.13983,5.339914,18.526112,2.205,11.084815,1773.216637376251,615.3627903734857,431.6075523852435,1587.0200590654736,4.206524484185544,370.6020725652781,1288.996087623842,1570.4364761680235,4072.8619451699756,573.0017993654844
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.006,0.005,0.2565,0.85,0.484607,0.227367,6725259791.049537,24.650976,5.409824,17.150384,10.819,18.824461,1374.6704686206801,131.47941496146672,7158.620282025058,7825.5409859665815,161.7287590142044,103.0534007387368,3677.435523479878,686.0350851593299,2289.3044910777107,12028.165250744854
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.006,0.005,0.2565,0.8,0.484607,0.23336,6730519791.049537,24.487102,5.387226,17.590793,7.323,23.243285,13603.84648907811,2747.0541398079977,107.67094927765241,67.05504215506917,2655.337223581543,4948.683276016185,478.63562144972667,8636.551550266488,9315.523840221736,11464.673415866415
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.006_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.006,0.005,0.2565,0.9,0.484607,0.221655,6720699791.049537,24.817237,5.431923,16.743729,15.01,24.798645,1901.0079550729577,3122.9215599297063,17114.204810556206,8782.033428054698,3873.9630504210736,5222.40231014156,11698.934807051583,1404.60872545845,0.1507919531456118,8377.053883163897
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.007,0.005,0.2565,0.15,0.485607,0.343528,6817917703.699696,22.563404,5.05225,27.480503,25.774,24.15554,1870.0286987276036,324.45039948423664,2951.824858648007,12948.549657870071,14492.265296446283,9204.362030533212,2604.5720000754995,1076.8640378313007,6560.9307419566385,6315.162987996113
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.007,0.005,0.2565,0.1,0.485607,0.346602,6825037703.699696,22.720405,5.044512,28.761297,24.354,24.963794,4720.658934820218,12682.89834024636,13383.131213862596,8216.801900193968,2684.610488987523,286.5252684356836,219.96824876676195,1372.2954099406297,3997.168807904332,14755.044237172382
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.007,0.005,0.2565,0.25,0.485607,0.329415,6803677703.699696,22.554613,5.088688,25.229593,21.428,21.046521,811.7610059249287,560.7167864026183,7771.790155585077,14218.37131499201,6885.148942504007,5397.292727578783,1088.5218827504978,544.0178777786119,6908.336761935783,109.64901003292839
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.007,0.005,0.2565,0.2,0.485607,0.337336,6810977703.699696,22.525541,5.068049,26.321347,24.389,26.133036,5011.322679809495,38.27248570498117,3966.268464409112,10519.58388663253,20376.91014574733,13309.096077311713,4811.976693454628,1130.652568224185,5335.633293149609,3793.838360051471
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.007,0.005,0.2565,0.35,0.485607,0.312941,6790697703.699696,22.695828,5.13325,23.344808,14.646,25.393971,7798.042017787755,12283.599792137871,10033.28663965042,5255.869747938687,3014.632470168969,849.3067794024557,923.0430465234077,1191.4704771009633,14055.12084172725,9081.004132978334
logs_mi1.05_z0.005_lvl1/logs_mi1.05_menv0.007_rot0.0_z0.005_y0.2565_fh0.0_fhe0.0_fsh0.0_mlt1.8_sc0.1_reimers0.0_blocker0.0_turbulence0.0_lvl1_11860,1.05,0.007,0.005,0.2565,0.3,0.485607,0.321256,6797217703.699696,22.613482,5.110472,24.246797,18.104,20.077912,208.6470897731011,4216.943101709798,12506.710205990268,92.03464651400128,7512.163031684553,4020.14809409689,59.50220560560302,0.6858926198724329,31.03628278571236,11664.384816565744
